0	CPRFalse	For example, @CHEMICAL$ revealed a radioligand-independent value of 1.6 nM at the dopamine D4 receptor, agreeing with the value directly measured with [3H]-clozapine at @GENE$.
1	CPR:3	Similarly, pelargonidin induced the expression of CYP1A1 mRNA up to 5-fold in HepG2 and LS174T cells relative to the induction by 5 nM 2,3,7,8-tetrachlorodibenzodioxin (TCDD), the most potent activator of AhR. CYP1A1 and CYP1A2 mRNAs were also increased by @CHEMICAL$ in three primary human hepatocytes cultures (approximately 5% of TCDD potency) and the increase in CYP1A1 protein in HepG2 and LS174T cells was comparable to the increase in catalytic activity of @GENE$ enzyme.
2	CPR:3	Administration of a single dose of @CHEMICAL$ showed a temporal increase in @GENE$ activity in both tissues and the induction ratios reached maximum values at 12 h after DEX-P administration.
3	CPRFalse	We have examined the effects on the activities of three calmodulin-dependent enzymes (@CHEMICAL$ phosphodiesterase, @GENE$ and myosin light chain kinase) of the dihydropyridine Ca2+ channel blocker felodipine and three analogues (p-chloro, oxidized and t-butyl) exhibiting different pharmacological potencies.
4	CPR:3	Galanin attenuates cyclic AMP regulatory element-binding protein (@CHEMICAL$) phosphorylation induced by chronic morphine and @GENE$ challenge in Cath.a cells and primary striatal cultures.
5	CPRFalse	Cloning and characterization of a novel human phosphodiesterase that hydrolyzes both @CHEMICAL$ and cGMP (PDE10A). cDNA encoding a novel phosphodiesterase (PDE) was isolated from a human fetal lung cDNA library and designated PDE10A. The deduced amino acid sequence contains 779 amino acids, including a putative @GENE$ in the amino-terminal portion of the molecule and a catalytic domain that is 16-47% identical in amino acid sequence to those of other PDE families.
6	CPRFalse	In light microscopy, several @CHEMICAL$- or @GENE$-transaminase-immunoreactive principal nerve cells were detected in the superior cervical ganglion and coeliac-superior mesenteric ganglion complex.
7	CPR:4	In addition, @CHEMICAL$ blocked LPS-induced phosphorylation of IkB, resulting in suppression of the nuclear translocation of nuclear factor-kB (@GENE$) subunits, namely p65 and p50, which are important molecules involved in the regulation of iNOS expression.
8	CPRFalse	Catalpol reduced the expression of pro-inflammatory mediates, such as @CHEMICAL$ (MCP-1), tumor necrosis factor-a (TNF-a), inducible @GENE$ synthase (iNOS), and receptor for AGE (RAGE).
9	CPRFalse	Reductive detoxification of arylhydroxylamine carcinogens by human @CHEMICAL$ cytochrome b5 reductase and @GENE$.
10	CPRFalse	Insulin receptor substrates (IRS) @CHEMICAL$ phosphorylation is a time-controlled physiological feedback mechanism in @GENE$ signaling that is hijacked by metabolic and inflammatory stresses to promote insulin resistance.
11	CPRFalse	Most of the spermidine and the unknown product were found in the cell incubation medium, indicating they were released from the cell. bis(Ethyl) oligoamine analogues of polyamines, such as SL-11144 and SL-11158, as well as arylamine analogues [BW-1, a bis(phenylbenzyl) 3-7-3 analogue] blocked uptake and interconversion of @CHEMICAL$ at micromolar levels and, in the case of BW-1, acted as substrate for @GENE$.
12	CPRFalse	Agonist competition assays with [3H]DHA showed the following rank order of potency: @CHEMICAL$>epinephrine> norepinephrine, consistent with @GENE$ interaction.
13	CPRFalse	@CHEMICAL$ (DXM) decreased the expression of CXCL-8, VEGF, and iNOS induced by reIL-4, while 1400W dihydrochloride (1400W), a selective inhibitor of @GENE$, decreased the expression of E-selectin, VEGF, and iNOS.
