0	CPRFalse	We have reported that a deficiency of @CHEMICAL$ (BH(4)), an active cofactor of endothelial NO synthase (eNOS), contributes to the endothelial dysfunction through reduced eNOS activity and increased superoxide anion (O(2)(-)) generation in the @GENE$-resistant state.
1	CPR:4	The upregulation of calpain, @CHEMICAL$ and caspase-3 activity were further inhibited by treatment with @GENE$ in the presence of ALD.
2	CPRFalse	Peptidergic neurones accumulate amines via an unusual uptake process, designated Transport-P. @CHEMICAL$ binds to @GENE$ on these cells and is displaceable by unlabelled prazosin in concentrations up to 10(-7) M. However, at greater concentrations of prazosin, there is a paradoxical accumulation of [(3)H]-prazosin which we have attributed to Transport-P. Uptake of prazosin via Transport-P is detectable at 10(-10) M prazosin concentration, is linear up to 10(-7) M and at greater concentrations becomes non-linear.
3	CPR:9	@CHEMICAL$ (AKRs) metabolize a wide range of substrates, including polycyclic aromatic hydrocarbons (@GENE$), generating metabolites (o-quinones) and reactive oxygen species (ROS), which are capable of initiating and promoting carcinogenesis.
4	CPRFalse	We describe here the putative influence of the dose of antipsychotic medication (chlorpromazine equivalents, @CHEMICAL$), the antipsychotic serum concentration of dopamine (DA) D2-blocking activity and the approximated central dopamine D2-receptor occupancy (DA @GENE$-occupancy), on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery, in 108 patients with schizophrenia (compared with 62 healthy controls).
5	CPRFalse	Effect of @CHEMICAL$ on @GENE$ and butyrylcholinesterase activities in the presence of L-carnitine in rat selected brain and peripheral tissues.
6	CPR:9	BACKGROUND: @CHEMICAL$ synthesized by histidine decarboxylase (@GENE$) from L-histidine is a major chemical mediator in the development of nasal allergy which is characterized by nasal hypersensitivity.
7	CPRFalse	"Ca(2+) transients stimulated by either tolbutamide or gliclazide were inhibited by thapsigargin or nicardipine and were significantly potentiated by 8-pCPT-2'-O-Me-cAMP-AM at 5 mM but not 1 mM. Both tolbutamide and gliclazide stimulated phospholipase C activity; however, only gliclazide did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by pertussis toxin. 8-pCPT-2'-O-Me-cAMP-AM alone (5 mM) did not stimulate @CHEMICAL$ secretion, but did increase intracellular Ca(2+) concentration significantly, and this activity was inhibited by 25 mM 2-aminoethoxydiphenylborate (2-APB) or the removal of extracellular Ca(2+). @GENE$ potentiation of insulin secretion stimulated by tolbutamide was markedly inhibited by 2-APB (25 mM) and enhanced by the PKC inhibitor bisindolylmaleimide I (1 mM)."
8	CPRFalse	Unlike mouse RetSat (mRetSat), @CHEMICAL$ had an altered bond specificity saturating either the 13-14 or 7-8 double bonds of all-trans-retinol to produce either all-trans-13,14-dihydroretinol or all-trans-7,8-dihydroretinol, respectively. zRetSat A also saturated the 13-14 or 7-8 double bonds of all-trans-3,4-didehydroretinol (vitamin A2), a second endogenous form of @GENE$ in zebrafish.
9	CPRFalse	Finally, we illustrate how BH4 might transform the NOS dimer into an efficient @CHEMICAL$,and briefly touch on some more speculative aspects of the role of @GENE$ in NO synthesis.
10	CPRFalse	Felodipine and the p-chloro analogue inhibited the basal (@CHEMICAL$/calmodulin-independent) activity of @GENE$ as well as the calmodulin-stimulated activity.
11	CPRFalse	We report that @CHEMICAL$ triggered the formation of microtubule-associated protein-light chain 3 (@GENE$) positive autophagosomes and the accumulation of acidic vesicular and autolysosomes in MDA-MB-231 cells.
12	CPRFalse	Mitochondrial @CHEM-GENE$ activity and the GSH/glutathione disulfide ratio were decreased by TCDD, ultimately leading to mitochondrial dysfunction, characterized by decreased inner mitochondrial membrane potential and ATP production, and increased production of the reactive oxygen species (ROS), hydrogen peroxide.
13	CPR:3	As add-on therapy in patients with suboptimal glycaemic control despite oral antihyperglycaemic treatment, sitagliptin improved @CHEMICAL$ to a significantly greater extent than placebo when added to @GENE$ or pioglitazone and was noninferior to glipizide when added to metformin.
14	CPR:4	These channels have a conductance of 14 pS. TREK-1 currents are insensitive to pharmacological agents that block @CHEMICAL$ activity such as @GENE$ and quinidine.
15	CPR:4	Troglitazone inhibited the antigen-induced production of LTB(4), C(4) and E(4) and the potency of the inhibition was comparable to that of @CHEMICAL$, a specific inhibitor of @GENE$ (5-LOX) and a clinically used anti-asthmatic drug.
16	CPR:4	@CHEMICAL$ or VP-16 slightly affected cellular topo II activity in nuclear extracts derived from drug-treated cells while the combination enhanced inhibitory activity and the reduction in band depletion of @GENE$.
17	CPR:9	We isolated partial cDNAs that codified for enzymes implicated in the @CHEMICAL$ biosynthesis such as l-phenylalanine ammonia-lyase (PAL) and chalcone synthase (CHS), and an antioxidant enzyme such as ascorbate peroxidase (@GENE$).
18	CPR:4	Together these studies support a unique mode of inhibition in which @CHEMICAL$ disrupt the @GENE$/myosin-IIA interaction by sequestering S100A4 via small molecule-induced oligomerization.
19	CPR:6	However, recent clinical studies have shown that a single low-dose injection of @CHEMICAL$, an @GENE$ (NMDAR) antagonist, has rapid antidepressant effects that are observed within hours and are long lasting.
20	CPR:9	Purified PAOh1/@CHEMICAL$ oxidizes both spermine (K(m)=1.6 microM) and @GENE$ (K(m)=51 microM), but does not oxidize spermidine.
21	CPR:6	@CHEMICAL$ and EP(3) receptor antagonists ONO-8713 and @GENE$, but not the EP(4) antagonists ONO-AE3-208 and AH 23848, inhibited tumor cell proliferation, indicating the significance of EP(1) and EP(3) but not EP(4) for MB growth.
22	CPR:4	The obtained results showed that pioglitazone improved the renal function, structural changes, renal malondialdehyde (MDA), tumor necrosis factor alpha (@CHEMICAL$), nuclear factor kappa B (NF-kB) genes expression in @GENE$ injected rats.
23	CPR:4	"In support of the hypothesis that TCDD decreases canonical Wnt signaling, we identify inhibitory effects of TCDD on multiple components of the canonical Wnt signaling pathway in the UGS that temporally coincide with the inhibitory effect of @CHEMICAL$ on prostatic bud formation: (1) expression of R-spondins (Rspo2 and @GENE$) that promote canonical Wnt signaling is reduced; (2) expression of Lef1, Tcf1, and Wif1, established canonical Wnt target genes, is decreased; (3) expression of Lgr5, a RSPO receptor that activates canonical Wnt signaling, is reduced; and (4) expression of Dickkopfs (Dkks), inhibitors of canonical Wnt signaling, is not increased by TCDD."
24	CPR:4	In comparison to diphenylhydantoin, the novel @CHEMICAL$-substituted alpha-hydroxyphenylamide compounds produced as much as a 20-fold greater tonic and frequency-dependent blockade of @GENE$ channels with an IC(50) value of 14.5 microM.
25	CPR:9	The activity of CYP3A in excised liver samples from rats following multiple baicalin treatment was significantly decreased compared to that of the control group (P<0.05), whereas multiple doses of baicalin had no obvious effect on the activity of CYP2D. Taken together, these data demonstrate that baicalin inhibits the metabolism of @CHEMICAL$ in a concentration-dependent manner in rats, possibly through inhibiting hepatic @GENE$ and CYP3A activities.
26	CPR:9	They all expressed ASS, but not ornithine transcarbamylase (@CHEMICAL$), the enzyme that converts @GENE$, the product of degradation of arginine with rhArg, to citrulline, which is converted back to arginine via ASS.
27	CPR:4	@CHEMICAL$ suppressed the expression of TLR-4, @GENE$, ICAM-1, TNFa, IL-1b and IL-6 at the mRNA and protein level, and inhibited the adhesion of leukocytes to A549 cells.
